1.000000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+00, -9.681665
1.000000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+00, -11.316970
1.000000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+00, -12.782976
1.000000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+00, -13.838425
1.000000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+00, -13.872733
1.000000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+00, -14.687184
1.000000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+00, -15.717011
1.000000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+00, -16.211537
1.000000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+00, -16.515161
1.000000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+00, -17.641910
1.000000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+00, -8.837836
1.000000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+00, -11.365330
1.000000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+00, -12.266280
1.000000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+00, -13.058891
1.000000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+00, -13.529432
1.000000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+00, -14.105933
1.000000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+00, -14.458111
1.000000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+00, -16.433422
1.000000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+00, -16.532297
1.000000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+00, -16.732435
1.000000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+00, -8.691942
1.000000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+00, -11.091332
1.000000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+00, -12.101666
1.000000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+00, -12.939931
1.000000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+00, -13.402203
1.000000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+00, -13.968545
1.000000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+00, -14.493364
1.000000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+00, -16.052334
1.000000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+00, -16.549375
1.000000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+00, -17.008716
1.000000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+00, -8.426839
1.000000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+00, -11.036382
1.000000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+00, -11.989799
1.000000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+00, -12.992964
1.000000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+00, -13.497337
1.000000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+00, -14.306773
1.000000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+00, -14.380603
1.000000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+00, -15.769791
1.000000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+00, -16.501702
1.000000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+00, -16.854844
1.000000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+00, -7.791107
1.000000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+00, -10.558528
1.000000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+00, -11.833153
1.000000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+00, -13.003108
1.000000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+00, -13.212699
1.000000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+00, -13.826739
1.000000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+00, -14.735586
1.000000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+00, -15.837124
1.000000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+00, -16.397414
1.000000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+00, -16.856518
1.000000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+00, -6.996453
1.000000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+00, -10.233772
1.000000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+00, -11.860750
1.000000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+00, -12.907076
1.000000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+00, -13.553454
1.000000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+00, -13.783470
1.000000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+00, -14.240436
1.000000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+00, -16.137178
1.000000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+00, -16.434329
1.000000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+00, -16.512933
1.000000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+01, -7.755403
1.000000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+01, -9.861894
1.000000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+01, -11.139740
1.000000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+01, -12.023788
1.000000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+01, -12.856254
1.000000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+01, -13.116848
1.000000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+01, -15.001308
1.000000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+01, -15.629203
1.000000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+01, -16.237979
1.000000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+01, -16.340143
1.000000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+01, -8.112038
1.000000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+01, -9.863670
1.000000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+01, -10.989653
1.000000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+01, -12.036172
1.000000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+01, -12.455455
1.000000, 60.000000, 1.000000e+01, 1.666667e-01, 1.000000e+01, -13.150908
1.000000, 40.000000, 1.000000e+01, 2.500000e-01, 1.000000e+01, -14.208310
1.000000, 20.000000, 1.000000e+01, 5.000000e-01, 1.000000e+01, -15.490301
1.000000, 10.000000, 1.000000e+01, 1.000000e+00, 1.000000e+01, -15.967223
1.000000, 5.000000, 1.000000e+01, 2.000000e+00, 1.000000e+01, -15.876849
1.000000, 500.000000, 1.000000e+02, 2.000000e-01, 1.000000e+01, -8.122931
1.000000, 250.000000, 1.000000e+02, 4.000000e-01, 1.000000e+01, -9.816229
1.000000, 150.000000, 1.000000e+02, 6.666667e-01, 1.000000e+01, -10.839500
1.000000, 100.000000, 1.000000e+02, 1.000000e+00, 1.000000e+01, -11.932648
1.000000, 80.000000, 1.000000e+02, 1.250000e+00, 1.000000e+01, -12.362637
1.000000, 60.000000, 1.000000e+02, 1.666667e+00, 1.000000e+01, -12.994141
1.000000, 40.000000, 1.000000e+02, 2.500000e+00, 1.000000e+01, -14.367731
1.000000, 20.000000, 1.000000e+02, 5.000000e+00, 1.000000e+01, -15.212869
1.000000, 10.000000, 1.000000e+02, 1.000000e+01, 1.000000e+01, -15.758340
1.000000, 5.000000, 1.000000e+02, 2.000000e+01, 1.000000e+01, -15.948200
1.000000, 500.000000, 1.000000e+03, 2.000000e+00, 1.000000e+01, -7.148053
1.000000, 250.000000, 1.000000e+03, 4.000000e+00, 1.000000e+01, -9.459719
1.000000, 150.000000, 1.000000e+03, 6.666667e+00, 1.000000e+01, -10.688151
1.000000, 100.000000, 1.000000e+03, 1.000000e+01, 1.000000e+01, -11.791473
1.000000, 80.000000, 1.000000e+03, 1.250000e+01, 1.000000e+01, -12.376460
1.000000, 60.000000, 1.000000e+03, 1.666667e+01, 1.000000e+01, -12.846519
1.000000, 40.000000, 1.000000e+03, 2.500000e+01, 1.000000e+01, -14.447391
1.000000, 20.000000, 1.000000e+03, 5.000000e+01, 1.000000e+01, -15.231339
1.000000, 10.000000, 1.000000e+03, 1.000000e+02, 1.000000e+01, -15.788534
1.000000, 5.000000, 1.000000e+03, 2.000000e+02, 1.000000e+01, -15.589549
1.000000, 500.000000, 1.000000e+04, 2.000000e+01, 1.000000e+01, -6.933277
1.000000, 250.000000, 1.000000e+04, 4.000000e+01, 1.000000e+01, -9.225252
1.000000, 150.000000, 1.000000e+04, 6.666667e+01, 1.000000e+01, -10.681097
1.000000, 100.000000, 1.000000e+04, 1.000000e+02, 1.000000e+01, -11.801689
1.000000, 80.000000, 1.000000e+04, 1.250000e+02, 1.000000e+01, -12.692223
1.000000, 60.000000, 1.000000e+04, 1.666667e+02, 1.000000e+01, -13.261932
1.000000, 40.000000, 1.000000e+04, 2.500000e+02, 1.000000e+01, -14.134813
1.000000, 20.000000, 1.000000e+04, 5.000000e+02, 1.000000e+01, -15.386101
1.000000, 10.000000, 1.000000e+04, 1.000000e+03, 1.000000e+01, -15.851018
1.000000, 5.000000, 1.000000e+04, 2.000000e+03, 1.000000e+01, -16.283748
1.000000, 500.000000, 1.000000e+05, 2.000000e+02, 1.000000e+01, -6.687618
1.000000, 250.000000, 1.000000e+05, 4.000000e+02, 1.000000e+01, -8.676530
1.000000, 150.000000, 1.000000e+05, 6.666667e+02, 1.000000e+01, -10.585373
1.000000, 100.000000, 1.000000e+05, 1.000000e+03, 1.000000e+01, -11.638044
1.000000, 80.000000, 1.000000e+05, 1.250000e+03, 1.000000e+01, -12.265234
1.000000, 60.000000, 1.000000e+05, 1.666667e+03, 1.000000e+01, -13.112345
1.000000, 40.000000, 1.000000e+05, 2.500000e+03, 1.000000e+01, -13.384709
1.000000, 20.000000, 1.000000e+05, 5.000000e+03, 1.000000e+01, -15.564164
1.000000, 10.000000, 1.000000e+05, 1.000000e+04, 1.000000e+01, -16.086114
1.000000, 5.000000, 1.000000e+05, 2.000000e+04, 1.000000e+01, -16.357010
1.000000, 500.000000, 1.000000e+00, 2.000000e-03, 1.000000e+02, -7.245313
1.000000, 250.000000, 1.000000e+00, 4.000000e-03, 1.000000e+02, -7.739537
1.000000, 150.000000, 1.000000e+00, 6.666667e-03, 1.000000e+02, -8.895741
1.000000, 100.000000, 1.000000e+00, 1.000000e-02, 1.000000e+02, -10.576904
1.000000, 80.000000, 1.000000e+00, 1.250000e-02, 1.000000e+02, -11.356159
1.000000, 60.000000, 1.000000e+00, 1.666667e-02, 1.000000e+02, -12.279341
1.000000, 40.000000, 1.000000e+00, 2.500000e-02, 1.000000e+02, -13.234405
1.000000, 20.000000, 1.000000e+00, 5.000000e-02, 1.000000e+02, -14.895036
1.000000, 10.000000, 1.000000e+00, 1.000000e-01, 1.000000e+02, -14.934885
1.000000, 5.000000, 1.000000e+00, 2.000000e-01, 1.000000e+02, -15.593690
1.000000, 500.000000, 1.000000e+01, 2.000000e-02, 1.000000e+02, -6.799074
1.000000, 250.000000, 1.000000e+01, 4.000000e-02, 1.000000e+02, -7.820782
1.000000, 150.000000, 1.000000e+01, 6.666667e-02, 1.000000e+02, -8.906268
1.000000, 100.000000, 1.000000e+01, 1.000000e-01, 1.000000e+02, -10.469527
1.000000, 80.000000, 1.000000e+01, 1.250000e-01, 1.000000e+02, -11.150081
